0.012489	0.0038250960	0.6896296296
0.012489	0.0038250960	0.6892592593
0.012491	0.0038820761	0.6892592593
0.012491	0.0038820761	0.6888888889
0.012493	0.0039056113	0.6888888889
0.012493	0.0039056113	0.6885185185
0.012494	0.0039167596	0.6885185185
0.012494	0.0039167596	0.6881481481
0.012497	0.0039625914	0.6881481481
0.012497	0.0039625914	0.6877777778
0.012500	0.0040109005	0.6877777778
0.012500	0.0040109005	0.6874074074
0.012507	0.0041409637	0.6874074074
0.012507	0.0041409637	0.6866666667
0.012512	0.0042264338	0.6866666667
0.012512	0.0042264338	0.6862962963
0.012513	0.0042388208	0.6862962963
0.012513	0.0042388208	0.6855555556
0.012514	0.0042586399	0.6855555556
0.012514	0.0042586399	0.6851851852
0.012516	0.0042871299	0.6851851852
0.012516	0.0042871299	0.6848148148
0.012516	0.0042896073	0.6848148148
0.012516	0.0042896073	0.6844444444
0.012525	0.0044444444	0.6844444444
0.012525	0.0044444444	0.6840740741
0.012529	0.0045100954	0.6840740741
0.012529	0.0045100954	0.6837037037
0.012532	0.0045621206	0.6837037037
0.012532	0.0045621206	0.6833333333
0.012540	0.0047132417	0.6833333333
0.012540	0.0047132417	0.6829629630
0.012543	0.0047652669	0.6829629630
0.012543	0.0047652669	0.6825925926
0.012544	0.0047838474	0.6825925926
0.012544	0.0047838474	0.6822222222
0.012545	0.0048123374	0.6822222222
0.012545	0.0048123374	0.6818518519
0.012547	0.0048433048	0.6818518519
0.012547	0.0048433048	0.6814814815
0.012548	0.0048618853	0.6814814815
0.012549	0.0048618853	0.6811111111
0.012550	0.0049064784	0.6811111111
0.012550	0.0049064784	0.6807407407
0.012552	0.0049386845	0.6807407407
0.012552	0.0049386845	0.6803703704
0.012552	0.0049399232	0.6803703704
0.012552	0.0049399232	0.6800000000
0.012552	0.0049436393	0.6800000000
0.012552	0.0049436393	0.6796296296
0.012552	0.0049448780	0.6796296296
0.012552	0.0049448780	0.6792592593
0.012553	0.0049585037	0.6792592593
0.012553	0.0049585037	0.6788888889
0.012554	0.0049808002	0.6788888889
0.012555	0.0049808002	0.6781481481
0.012556	0.0050055741	0.6781481481
0.012556	0.0050055741	0.6777777778
0.012557	0.0050489285	0.6777777778
0.012557	0.0050489285	0.6774074074
0.012561	0.0051430695	0.6774074074
0.012561	0.0051430695	0.6770370370
0.012561	0.0051443082	0.6770370370
0.012561	0.0051443082	0.6766666667
0.012570	0.0052892357	0.6766666667
0.012570	0.0052892357	0.6762962963
0.012572	0.0053412610	0.6762962963
0.012572	0.0053412610	0.6759259259
0.012574	0.0053759445	0.6759259259
0.012574	0.0053759445	0.6755555556
0.012575	0.0053970024	0.6755555556
0.012575	0.0053970024	0.6751851852
0.012579	0.0055010529	0.6751851852
0.012579	0.0055010529	0.6748148148
0.012582	0.0055543169	0.6748148148
0.012582	0.0055543169	0.6744444444
0.012583	0.0055753747	0.6744444444
0.012583	0.0055753747	0.6740740741
0.012589	0.0057066766	0.6740740741
0.012589	0.0057066766	0.6737037037
0.012591	0.0057351666	0.6737037037
0.012591	0.0057351666	0.6729629630
0.012593	0.0057809984	0.6729629630
0.012593	0.0057809984	0.6725925926
0.012594	0.0057983401	0.6725925926
0.012594	0.0057983401	0.6722222222
0.012596	0.0058441719	0.6722222222
0.012596	0.0058441719	0.6718518519
0.012596	0.0058503654	0.6718518519
0.012596	0.0058503654	0.6714814815
0.012599	0.0059209711	0.6714814815
0.012599	0.0059209711	0.6711111111
0.012604	0.0060151121	0.6711111111
0.012604	0.0060151121	0.6707407407
0.012605	0.0060299765	0.6707407407
0.012605	0.0060299765	0.6703703704
0.012605	0.0060460795	0.6703703704
0.012605	0.0060460795	0.6700000000
0.012611	0.0061513688	0.6700000000
0.012611	0.0061513688	0.6696296296
0.012615	0.0062393162	0.6696296296
0.012615	0.0062393162	0.6692592593
0.012616	0.0062665676	0.6692592593
0.012616	0.0062665676	0.6688888889
0.012617	0.0063049672	0.6688888889
0.012617	0.0063049672	0.6685185185
0.012621	0.0064114951	0.6685185185
0.012621	0.0064114951	0.6681481481
0.012624	0.0064895330	0.6681481481
0.012624	0.0064895330	0.6677777778
0.012629	0.0066319832	0.6677777778
0.012629	0.0066319832	0.6674074074
0.012634	0.0067670011	0.6674074074
0.012634	0.0067670011	0.6670370370
0.012643	0.0070011148	0.6670370370
0.012643	0.0070011148	0.6666666667
0.012645	0.0070481853	0.6666666667
0.012645	0.0070481853	0.6662962963
0.012645	0.0070593336	0.6662962963
0.012645	0.0070593336	0.6659259259
0.012648	0.0071200297	0.6659259259
0.012648	0.0071200297	0.6655555556
0.012650	0.0071732937	0.6655555556
0.012650	0.0071732937	0.6651851852
0.012654	0.0072773442	0.6651851852
0.012654	0.0072773442	0.6648148148
0.012658	0.0073900657	0.6648148148
0.012658	0.0073900657	0.6644444444
0.012660	0.0074445683	0.6644444444
0.012660	0.0074445683	0.6640740741
0.012660	0.0074520005	0.6640740741
0.012660	0.0074520005	0.6637037037
0.012661	0.0074668649	0.6637037037
0.012661	0.0074668649	0.6633333333
0.012665	0.0075610058	0.6633333333
0.012665	0.0075610058	0.6629629630
0.012669	0.0076700111	0.6629629630
0.012669	0.0076700111	0.6625925926
0.012672	0.0077666295	0.6625925926
0.012672	0.0077666295	0.6622222222
0.012673	0.0077901647	0.6622222222
0.012673	0.0077901647	0.6618518519
0.012677	0.0078867831	0.6618518519
0.012677	0.0078867831	0.6614814815
0.012677	0.0078966927	0.6614814815
0.012677	0.0078966927	0.6611111111
0.012677	0.0079016475	0.6611111111
0.012677	0.0079016475	0.6607407407
0.012680	0.0079871176	0.6607407407
0.012680	0.0079871176	0.6603703704
0.012682	0.0080317106	0.6603703704
0.012682	0.0080317106	0.6600000000
0.012682	0.0080391428	0.6600000000
0.012682	0.0080391428	0.6596296296
0.012685	0.0081147033	0.6596296296
0.012685	0.0081147033	0.6592592593
0.012692	0.0083215657	0.6592592593
0.012692	0.0083215657	0.6588888889
0.012694	0.0083884553	0.6588888889
0.012694	0.0083884553	0.6585185185
0.012695	0.0083934101	0.6585185185
0.012695	0.0083934101	0.6581481481
0.012696	0.0084082745	0.6581481481
0.012696	0.0084082745	0.6577777778
0.012700	0.0085470085	0.6577777778
0.012700	0.0085470085	0.6574074074
0.012701	0.0086015112	0.6574074074
0.012701	0.0086015112	0.6570370370
0.012704	0.0086609687	0.6570370370
0.012704	0.0086609687	0.6566666667
0.012707	0.0087538709	0.6566666667
0.012707	0.0087538709	0.6562962963
0.012708	0.0088058962	0.6562962963
0.012708	0.0088058962	0.6559259259
0.012710	0.0088566828	0.6559259259
0.012710	0.0088566828	0.6555555556
0.012714	0.0089780751	0.6555555556
0.012714	0.0089780751	0.6551851852
0.012715	0.0089941781	0.6551851852
0.012715	0.0089941781	0.6548148148
0.012716	0.0090201908	0.6548148148
0.012716	0.0090201908	0.6544444444
0.012718	0.0091192865	0.6544444444
0.012718	0.0091192865	0.6540740741
0.012723	0.0092865106	0.6540740741
0.012723	0.0092865106	0.6537037037
0.012724	0.0093112845	0.6537037037
0.012724	0.0093112845	0.6533333333
0.012726	0.0093843676	0.6533333333
